DBUID,lat,lon
35061339009,45.452064251305835,-75.63575522459445
35061331006,45.435738497391874,-75.52273749862896
35061332001,45.44488037223108,-75.52887135192759
35061332006,45.443303233324706,-75.52917606218294
35061332007,45.44257056337851,-75.53175806902354
35061339011,45.45203742476133,-75.62867676350828
35061339012,45.45149818535755,-75.62909208279439
35061339013,45.451800375610325,-75.62600562910485
35061339014,45.4527994134042,-75.62661291658509
35061339015,45.45354534878924,-75.62709097197481
35061339017,45.45350397450011,-75.62550148929583
35061339018,45.452209576468015,-75.62466268078306
35061339019,45.45090448569792,-75.62505967030505
35061339020,45.450584826328566,-75.62611132610914
35061339021,45.449049649227774,-75.62657914733151
35061339022,45.44894223057915,-75.62824337505516
35061339023,45.45591034412206,-75.62782269859005
35061339024,45.45665114529425,-75.62889701494771
35061339025,45.45652803036329,-75.63003720433412
35061339026,45.45395738206532,-75.62428494315603
35061339027,45.45681831098165,-75.63156085590803
35061340001,45.450976158286274,-75.6309139107736
35061340002,45.44914912719129,-75.62982327842015
35061340003,45.44781166510806,-75.63064886362599
35061341001,45.46217577303509,-75.64224624533489
35061341002,45.45599259711656,-75.64325181951624
35061133019,45.004743080858546,-75.84965239503516
35061133020,44.966880026406415,-75.82506858465472
35061133022,45.04792770959017,-75.7914315163826
35061133023,45.0402713678093,-75.83846744205859
35061134001,45.16587734913104,-75.7925196291116
35061210005,45.33688500193534,-75.77512066581865
35061210006,45.33546793485881,-75.7787511551881
35061213001,45.33111483557415,-75.77263530429944
35061222050,45.421292114445755,-75.68207593136393
35061222051,45.423065423632096,-75.69007934110996
35061222052,45.423813577608676,-75.68948689451234
35061333001,45.43129156634088,-75.49121464210423
35061333003,45.425700747300205,-75.48716911483818
35061333004,45.43044916787049,-75.51001678160883
35061333005,45.43109788249401,-75.51043073789363
35061333006,45.43096689389202,-75.50852376859743
35061333007,45.43156683300101,-75.5089296356452
35061333008,45.42961840996522,-75.50789127419802
35061333009,45.431555764530636,-75.49918114156264
35061334001,45.44738106131364,-75.58923994438436
35061335001,45.44806804127473,-75.59087964615733
35061335004,45.4420569486018,-75.59581386232345
35061335008,45.44470459437776,-75.59347656135924
35061336001,45.44083664414826,-75.59619059115198
35061337001,45.43930192783127,-75.59440894082057
35061338010,45.43918485138716,-75.59750443347484
35061339002,45.45658008120807,-75.63229088764727
35061339003,45.45585631853628,-75.63184733329209
35061339004,45.45622680584983,-75.63335233038752
35061339005,45.455623406032664,-75.63502719538133
35061339006,45.45434772105679,-75.63461013669449
35061222053,45.42427912777346,-75.68798165419965
35061222054,45.42113965241567,-75.68422033697799
35061225001,45.42469655249465,-75.67648826055984
35061225002,45.424270512140815,-75.677540696922
35061225003,45.42383612562402,-75.67856241764595
35061227013,45.462716570708956,-75.59625682591567
35061228001,45.46215593754039,-75.59668889439347
35061228002,45.46220752050777,-75.59910735660739
35061228003,45.4620700472283,-75.60105381040266
35061229001,45.43835489209554,-75.55965849941148
35061229002,45.436982103356286,-75.55407371524619
35061229003,45.43892546734649,-75.56054575181965
35061229004,45.436880464869084,-75.56070064222877
35061230001,45.438683017302935,-75.55765599332048
35061230002,45.436555338455186,-75.55757026673845
35061230003,45.43649451958494,-75.55817461539387
35061230004,45.4370824824583,-75.55559431266632
35061231001,45.433892123475516,-75.5565775989098
35061231002,45.43359349282264,-75.55627812613366
35061231003,45.43228737006968,-75.56017842207488
35061232003,45.43274262389433,-75.55641469334782
35061232005,45.431981854037744,-75.55831328975582
35061331005,45.435989310915865,-75.52356266297332
35061233002,45.4354719417197,-75.55118785090991
35061233003,45.43512055932896,-75.5520679035721
35061234001,45.438103811622796,-75.54690430860981
35061234002,45.43730246101247,-75.54505887215602
35061234003,45.436768185267006,-75.54741324981914
35061235001,45.431225431302245,-75.56044182795243
35061235002,45.429531567905954,-75.56452420035286
35061236003,45.43422195304154,-75.56232735447306
35061237001,45.43491041160453,-75.5676793208401
35061237002,45.434686104080605,-75.56868913680572
35061238001,45.43890824503169,-75.56612943745714
35061238002,45.4374501988993,-75.56590451080851
35061238003,45.436655672270724,-75.56326502696118
35061238004,45.43623566336368,-75.56522594899633
35061239001,45.43811195928993,-75.57101889116345
35061239002,45.43801356604368,-75.57113632948666
35061239003,45.436570334281484,-75.57456317872685
35061239004,45.43619757195717,-75.57259961581008
35061240001,45.43965367693047,-75.57296361373186
35061240002,45.435493889014595,-75.5710540619022
35061243001,45.430161640721,-75.56616387709218
35061243002,45.42981027856839,-75.56636584735945
35061243003,45.42902408362033,-75.56691787485076
35061243004,45.42889499417573,-75.57009728665777
35061247001,45.367839259867694,-75.61148548218895
35061247002,45.36690853403957,-75.61817956547145
35061247003,45.367558517441054,-75.61850245462047
35061247004,45.36802613275005,-75.61600238683214
35061247005,45.3686716470422,-75.6143647404346
35061248001,45.356637755957856,-75.6636505812691
35061248002,45.354980456725684,-75.66133045732067
35061248005,45.355392408562345,-75.67097049711076
35061248009,45.349790363241354,-75.65960568906176
35061248010,45.356013907186316,-75.6646091093355
35061248011,45.35105611916983,-75.65566194863658
35061248019,45.357242420645306,-75.65939418184051
35061248020,45.34858257987806,-75.65813764279798
35061248021,45.35011381679522,-75.6542757077532
35061249001,45.35315543019069,-75.67869442291352
35061250001,45.37854942010886,-75.65127719274284
35061251001,45.38909351453722,-75.62291723336553
35061251002,45.39023428720475,-75.62639675131645
35061251003,45.39016232221981,-75.62414484338039
35061251004,45.389011782055064,-75.61955124439854
35061251005,45.39036565945253,-75.6223709278743
35061252001,45.37249346973876,-75.70360741231866
35061252002,45.37280718129132,-75.6995639888758
35061253002,45.36081536700551,-75.74337036833606
35061253005,45.36056758403234,-75.7412076512909
35061254001,45.34177909913498,-75.78953402032278
35061254005,45.339812153053785,-75.79022830865638
35061256001,45.366424196042054,-75.7878903707717
35061256007,45.36591972297105,-75.78544543829142
35061256008,45.366089757445224,-75.78337478038523
35061256009,45.36649293306759,-75.78368089197708
35061257002,45.38550911833246,-75.7765267691825
35061257004,45.390041570209945,-75.7705297561104
35061257005,45.38175051998627,-75.7703749180106
35061257006,45.38321687649207,-75.76853668473758
35061257007,45.39251392584506,-75.76081691074518
35061257008,45.39253644674292,-75.7611947091865
35061257009,45.387365419405626,-75.76443641954236
35061261008,45.44403778949689,-75.67441377171393
35061261009,45.444758207855074,-75.67427664621255
35061263001,45.44040536552844,-75.66226005106063
35061263002,45.441023708459504,-75.66236221987278
35061263003,45.43918616865906,-75.66139572970249
35061263007,45.44054482788403,-75.66636383447853
35061263008,45.43910477928052,-75.6626315425763
35061263009,45.44025037745874,-75.66379557623232
35060698002,45.25362776384801,-75.91113674111172
35060698003,45.25204041373931,-75.91062678234267
35060698004,45.25125148826012,-75.90979279798316
35060608006,45.3220474726064,-75.82846251736828
35060608007,45.32208855225284,-75.82790690170319
35060609001,45.32027540667203,-75.82978708858055
35060609002,45.318191754860955,-75.82932164826195
35060610003,45.31731231814365,-75.82439399244568
35060610004,45.31721997634171,-75.82511224959467
35060611001,45.31516252266815,-75.82353056713258
35060611002,45.314274609480584,-75.82291523250778
35060611003,45.31299536368674,-75.82613031533513
35060611004,45.314333800012975,-75.8272406676662
35060612001,45.31817655441092,-75.81570495391102
35060612003,45.317304967816426,-75.81636171105066
35060612005,45.316802058364445,-75.81910907959444
35060612006,45.31765904627692,-75.82008425842999
35060612007,45.31673135209222,-75.82065196581574
35060612009,45.31828128192538,-75.82104838112885
35060612010,45.3183833679407,-75.81715222170918
35060612011,45.3182546603038,-75.81768738593685
35060613003,45.31322810844522,-75.83006690104307
35060613004,45.31369688299715,-75.82992039749605
35060613005,45.314808917528744,-75.83070199193723
35060613006,45.31583280749779,-75.83051150445353
35060700029,45.26691366875951,-75.89366274554688
35060701001,45.28810451082148,-75.87644414796091
35060701005,45.285923281622395,-75.87241499643835
35060701007,45.282369503473284,-75.86870535750742
35060701011,45.284251218725544,-75.8830593459379
35060701012,45.2785677800245,-75.86433668129942
35060701013,45.279189144142585,-75.86489559103363
35060701016,45.276993712844146,-75.86691212215293
35060701018,45.279335255362945,-75.87170636193643
35060701019,45.27695280132219,-75.8693333629913
35060701020,45.27755891051968,-75.86759442819857
35060701021,45.27802334183018,-75.86843207292674
35060701022,45.278857318337366,-75.87074328289489
35060701024,45.28026799843447,-75.8734587490505
35060701025,45.279768981716266,-75.8725103086087
35060701026,45.27653580791217,-75.86940002491882
35060701028,45.27610346801505,-75.87080552005168
35060701033,45.28720817054368,-75.86753896027598
35060701036,45.28165548350165,-75.87365491909243
35060701037,45.27945016913606,-75.8661187133475
35060701038,45.284463656418396,-75.875671028608
35060701039,45.28409965430214,-75.86890567885426
35060701040,45.283158820218276,-75.87064150835789
35060701041,45.28275100546804,-75.87027170044831
35060701042,45.275893979412324,-75.87421632425088
35060800002,45.26590906517655,-75.76029925859616
35060800003,45.26540296643872,-75.7599642277175
35060801001,45.26453803691341,-75.76081790298825
35060801002,45.2639593655284,-75.76325531376106
35060802001,45.2643746490104,-75.76472951786101
35060802002,45.26339928317362,-75.76606413027426
35060802003,45.262362684555576,-75.76670371391677
35060815002,45.28397601200694,-75.74998098573958
35060815005,45.287978060860446,-75.74680833008749
35060816001,45.29151514965429,-75.74490981242043
35060816002,45.29115524984644,-75.74635799671822
35060816003,45.290174032742044,-75.74640420001712
35060817001,45.29033704133341,-75.74998717342832
35060817002,45.28983944565275,-75.75049477541893
35060817003,45.28910356602466,-75.75002566293578
35060817004,45.28780246079304,-75.74827359227933
35060817007,45.28490057618139,-75.74929413315552
35060818005,45.286481704247144,-75.7532444547431
35060819001,45.2882664460056,-75.75225686856668
35060819002,45.28754579273163,-75.75299970229881
35060819003,45.28722098788405,-75.75391694285666
35060819004,45.28771504545513,-75.75462249006635
35060820001,45.285545856955046,-75.75184416983073
35060820002,45.28481332375454,-75.75208667407959
35060820003,45.28496459123696,-75.75369087917089
35060820004,45.28300666550482,-75.75184302225533
35060820005,45.282908709373004,-75.75096565018278
35060823001,45.34410034610753,-75.61441229532495
35060929001,45.395762009556385,-75.61627263446945
35060929002,45.39543523276996,-75.6174727853361
35060929003,45.3956208841267,-75.61891739636538
35060929004,45.395281980641514,-75.6202540344754
35060930001,45.39503645231734,-75.6224608586135
35060930002,45.39276918744733,-75.62117581375544
35060930003,45.390699124099804,-75.62107688933239
35060930004,45.39349843938841,-75.62228964374604
35060931001,45.394066519708254,-75.62527161974901
35060931002,45.393704926199526,-75.62642999739805
35060931003,45.39293274628045,-75.62397432612157
35060931004,45.39206000628267,-75.62410536828274
35060931005,45.39172316823413,-75.62525316959042
35060931006,45.391909572845755,-75.6269020980795
35060934003,45.386833708701815,-75.62808612180518
35060934004,45.3889882162678,-75.62902771304506
35060934005,45.387670535382334,-75.62612099828583
35060935001,45.388377118529895,-75.63357129683139
35060935002,45.38753298705004,-75.63280114418399
35060935003,45.38694270480831,-75.63094908296307
35060935004,45.38623110981261,-75.63075795904798
35060935005,45.38710366974398,-75.62954034980302
35060935006,45.385804343075414,-75.63314734343638
35060936001,45.392791145082924,-75.63747850114432
35060936002,45.39128665923883,-75.63784865660678
35060936003,45.39202712433361,-75.6343190656402
35060936004,45.390551605946555,-75.63364069798429
35060937005,45.39378192236064,-75.63388397342828
35060937006,45.392328964650716,-75.63359759077856
35061102002,45.35708342458603,-75.72314592973503
35061102003,45.35695142052139,-75.7254270406274
35061102004,45.35747224081525,-75.72622794904605
35061103001,45.3586005202201,-75.725709476418
35061103002,45.35878267036741,-75.72735574881236
35061103003,45.35862421338463,-75.7292811774056
35061103004,45.357380325534805,-75.7312719726144
35061104003,45.354684996128796,-75.73237649360381
35061105001,45.35479115438777,-75.72643373817625
35061105002,45.35335450539654,-75.7261411062838
35061105003,45.35486611525825,-75.7283176684919
35061105004,45.35255333615927,-75.72699884602449
35061106001,45.35666257136902,-75.72214454203414
35061106002,45.35537975886,-75.72240122432468
35061106003,45.354229226157045,-75.72239754998989
35061106004,45.355378183933176,-75.72073146684622
35061106005,45.35527538660172,-75.71969930048802
35061107001,45.353088707615754,-75.72509470717999
35061107002,45.35195433984525,-75.72414565368689
35061107003,45.35144661272278,-75.72617462095148
35061140039,45.20881220324679,-76.0003093159417
35061140040,45.20564173606573,-76.0324653794846
35061141001,45.1922311989039,-75.81868816762962
35061141002,45.18233718368813,-75.81636382063735
35061141003,45.172320597442514,-75.80562664376193
35061141005,45.17719960067607,-75.82685738211546
35061141006,45.147267805719956,-75.9002546034579
35061141007,45.15919797788871,-75.90696320267666
35061141008,45.16879493632243,-75.91813901786422
35061141009,45.16406348472532,-75.93562409059403
35061141010,45.151740452848934,-75.85998792140971
35061141011,45.17132547394682,-75.85202799472455
35061257010,45.38778741621258,-75.76585184255077
35061257011,45.39192103522902,-75.76108315558461
35061261001,45.44312435946418,-75.6748969316597
35061261003,45.44279766147976,-75.67234000756036
35061261004,45.444820743301925,-75.6730567792815
35060059003,45.46530610359186,-75.49866120029145
35060059004,45.46458666598315,-75.49799276670842
35060061001,45.4614220460961,-75.49802747471522
35060061002,45.460379439560995,-75.49788996874601
35060062007,45.462987822591664,-75.49093396512771
35060064001,45.46596764895226,-75.49347320471684
35060064002,45.4646809912076,-75.4959024797155
35060064003,45.46502941099372,-75.4939197256814
35060065001,45.46060901714158,-75.50498059253157
35060065002,45.460064223075626,-75.50498640883525
35060065003,45.459129852096495,-75.50495960333197
35060066001,45.45821483750879,-75.50458135285463
35060067001,45.459184458845435,-75.50236545050144
35060067002,45.45780611531366,-75.5030836100818
35060067003,45.457103039273065,-75.50351359802278
35060069001,45.458346154290304,-75.50811318376155
35060069002,45.457758910200184,-75.50750723039273
35060069003,45.45645328698293,-75.50792987649085
35060069004,45.45500485304729,-75.50951463044072
35060069005,45.455176702737496,-75.50862699830408
35060069006,45.456693481711305,-75.5064551921401
35060070001,45.4583529059599,-75.51070085249508
35060070003,45.456648270332074,-75.50963659702349
35060070004,45.456334846877205,-75.51420681541136
35060070005,45.45482759247089,-75.51338027070118
35060163003,45.43854980888462,-75.6035342093773
35060163005,45.43988455284406,-75.60445850755997
35060163006,45.439082523814484,-75.60379240067837
35060164001,45.4408626531372,-75.60799659667704
35060070006,45.457546496797335,-75.51191361500682
35060070007,45.45572273589749,-75.50997625237103
35060165003,45.43351925165645,-75.6206452085075
35060165004,45.433560128942084,-75.61912857372671
35060166001,45.43337038810831,-75.62325590154582
35060166002,45.43307708078141,-75.62424172782357
35060166004,45.43083078313594,-75.62371597182756
35060166007,45.43212896776764,-75.62376729824764
35060167001,45.43669886543114,-75.62289723139278
35060167002,45.43587822976225,-75.62190699095225
35060167003,45.436166853343416,-75.62540761566281
35060167005,45.433126974620734,-75.6292198948643
35060167006,45.43093909118809,-75.62545921798926
35060167007,45.43331384356308,-75.62704276433662
35060167008,45.434510289553415,-75.62845514822057
35060167009,45.43141417357683,-75.62806763986937
35060167010,45.435288700988096,-75.62726707837672
35060167011,45.43460036244076,-75.6299572308269
35060168003,45.43670596371461,-75.6282664895276
35060327006,45.40965477828066,-75.6845466344816
35060327007,45.40920794125289,-75.68403210690985
35060327009,45.4088166190927,-75.68661152249678
35060327010,45.40931222382601,-75.68702870491539
35060327016,45.4099282775143,-75.68755293843881
35060327026,45.411853880306694,-75.68365391073277
35060168004,45.43705310883435,-75.62643650947349
35060168005,45.438659208757905,-75.62351666458551
35060168006,45.43850126459443,-75.62253238377542
35060168007,45.43782668648935,-75.6253843634169
35060168008,45.436736118183276,-75.62947799334674
35060329001,45.41888864500779,-75.68229151535766
35060329002,45.4188443323841,-75.68283582856364
35060329003,45.417813994762824,-75.68212933096979
35060329004,45.4170932354248,-75.6821356264654
35060329005,45.41723465578849,-75.68367633720568
35060329006,45.4165466100162,-75.68529985625068
35060329009,45.4194238041551,-75.68484528819336
35060330003,45.41886099111831,-75.68474929593815
35060330004,45.41814948642084,-75.68482330580699
35060330005,45.41784678903325,-75.68410600009388
35060330006,45.417131622758895,-75.68581021160489
35060330007,45.418786624642046,-75.6837127894792
35060331001,45.41806420193487,-75.68661765263795
35060331002,45.41778078611003,-75.68570868858971
35060331003,45.41738703849211,-75.68666428854804
35060332001,45.41947598768212,-75.6856640520165
35060332002,45.418721987822984,-75.68718165907958
35060333001,45.420868084091396,-75.68585056342825
35060333005,45.419619131705375,-75.68717275328571
35060333006,45.42027901610934,-75.68768168918623
35060334004,45.417929902362694,-75.68911420601988
35060334006,45.41925653956058,-75.69024532552581
35060334007,45.41859220727679,-75.68967924573543
35060336002,45.41761193223841,-75.69423559973912
35060337001,45.41885822568287,-75.69530971460483
35060337002,45.41825164220574,-75.69478804681627
35060338003,45.421762771570094,-75.68786103294849
35060488027,45.34285159945071,-75.75711853566636
35060488028,45.34788380167491,-75.76042174648155
35060488029,45.3460417348764,-75.76157263946088
35060338013,45.420186199085975,-75.69645294136973
35060338014,45.41945403206066,-75.69583488575931
35060338016,45.41862671263342,-75.6978335151679
35060338017,45.41934087640886,-75.69844838352488
35060338018,45.42006406563364,-75.69905502919482
35060338019,45.42067257536479,-75.6995743185781
35060338020,45.419787241208624,-75.70161397353993
35060492003,45.33840905686332,-75.76584544183362
35060492004,45.337468312766944,-75.76739316663634
35060492005,45.33659795905767,-75.76705586150318
35060492006,45.33745905456431,-75.76384569401752
35060492007,45.33699018077324,-75.76282623387428
35060493001,45.338350528100705,-75.77252251270274
35060493002,45.340390038417446,-75.7739792546517
35060493003,45.342693298866315,-75.7740226299016
35060493004,45.340063878119736,-75.77304893870779
35060494001,45.33982755655236,-75.76881118422627
35060494002,45.339234360083296,-75.76911812166348
35060494003,45.33874168385753,-75.7694223437949
35060494004,45.33761078424384,-75.77037665724781
35060494005,45.336811708980456,-75.7716076849828
35060495002,45.333691632316516,-75.7720601638026
35060495008,45.33411553696884,-75.77227091002563
35060604005,45.32777529724191,-75.81451373488082
35060604008,45.32768803812425,-75.81648499311625
35060604013,45.327181970362595,-75.8180030935628
35060604014,45.328112525101645,-75.81549902231993
35060496003,45.33388490358945,-75.76621954821
35060496006,45.331794556109905,-75.76770418037516
35060496008,45.33286444311193,-75.76844931792377
35060496009,45.333381071431155,-75.76852111914526
35060496016,45.33322469053323,-75.76301172479263
35060496017,45.33385996602844,-75.76824036437546
35060613007,45.31510592471003,-75.83181051685752
35060613008,45.315258367757664,-75.83100110942618
35060613009,45.31341244046537,-75.82857982239459
35060613011,45.310731602469325,-75.8291620942315
35060613012,45.31187415658102,-75.82828468767401
35060616001,45.317248414939925,-75.83614396559737
35060616002,45.31673911160787,-75.83587104999118
35060616003,45.315634535747755,-75.83456554795505
35060616004,45.31534835204128,-75.83755362416944
35060616005,45.314514435231175,-75.837947618797
35060616006,45.31735688740728,-75.83419966073691
35060617003,45.31312849696462,-75.83662938408418
35060617004,45.313773179488095,-75.83444310930311
35060617005,45.31314770974947,-75.83498210991628
35060618001,45.317570284444805,-75.83769211716358
35060619002,45.321369936451916,-75.83972184499382
35060619005,45.31791787419257,-75.832188653571
35060619006,45.31850001890246,-75.83194251472061
35060619007,45.319198255180225,-75.83609010916952
35060619011,45.32294241040142,-75.83584425910044
35060620004,45.31652756731582,-75.84389327567928
35060620005,45.31647650767559,-75.84487613914509
35060620006,45.31603491376833,-75.84256236635045
35060620007,45.315909530710805,-75.8413034532307
35060620008,45.317644170742305,-75.84266109037974
35060701043,45.27520537278854,-75.87460169151147
35060701044,45.27460650787551,-75.87417215729745
35060701045,45.27623263922356,-75.87684212802067
