ONS_ID,Name,dist_all,time_all,dist_fr,time_fr,diff_d,diff_t
29,Constance Bay,19.82454088159032,233.33096802074328,22.690737330754352,267.13987105093486,2.8661964491640326,33.80890303019157
922,Fitzroy,18.081600936494,212.857216856892,23.772550846637635,279.8540009675858,5.690949910143637,66.99678411069382
930,Kinburn,14.487828132992327,170.54986700767262,17.480932761578043,205.7872041166381,2.9931046285857157,35.23733710896548
955,Vars,13.292295716395865,156.4749359921221,13.811789373449889,162.58295230737954,0.5194936570540243,6.10801631525743
66,Metcalfe,12.489339671064524,147.03449605397915,14.175689141755063,166.88393035465555,1.6863494706905389,19.849434300676393
918,Edwards - Carlsbad Springs,11.564832975113122,136.14620380844647,13.38047171333548,157.54617937989488,1.8156387382223578,21.399975571448408
30,Corkery,11.41463736017897,134.40344891871737,12.213130158730158,143.96962962962962,0.7984927985511874,9.56618071091225
67,Munster - Ashton,11.220011844715218,132.12100878435817,13.530930902461257,159.47832269826802,2.3109190577460392,27.35731391390985
85,Marlborough,10.911452959830868,128.44180937279776,16.14685445292621,190.09394402035625,5.235401493095342,61.65213464755848
35,Dunrobin,10.095577146887674,118.84627226238759,10.288213756613757,121.14902755900212,0.1926366097260832,2.302755296614535
70,North Gower - Kars,9.850013092195793,115.93184391586398,10.79925200581644,127.12577766372993,0.9492389136206469,11.193933747865955
925,Greely,8.298435248136704,97.691293704175,10.22080633715386,120.34926822246614,1.9223710890171564,22.65797451829114
916,Cumberland,8.076288779803647,95.09105423094906,8.511776901496773,100.2305415284585,0.4354881216931261,5.139487297509447
936,Navan - Sarsfield,7.084663231850116,83.56349366480514,8.041433461931984,94.93145368101904,0.9567702300818679,11.3679600162139
911,Carp,5.559038124542124,65.47428131868132,8.079335244624493,95.18310896437103,2.520297120082369,29.70882764568971
81,Osgoode - Vernon,5.044586033950617,59.4116383744856,16.156585877466252,190.14477789315796,11.111999843515635,130.73313951867237
921,Findlay Creek,4.77022921258797,56.27496923825964,4.78434489443633,56.44277298278227,0.014115681848360317,0.16780374452263658
952,Stonebridge - Half Moon Bay - Heart's Desire,3.5148037662427907,41.5722956477428,3.680388215226643,43.57839311851201,0.16558444898385227,2.0060974707692125
64,Manotick,3.3896943655987086,40.005656496983086,5.860776423540105,69.26339816708324,2.471082057941396,29.257741670100152
926,Greenbelt,3.219547147732813,37.969218267511785,4.1623366342058725,49.108899570786946,0.9427894864730595,11.139681303275161
944,Richmond,3.015213006445672,35.5849735267035,4.95659120879121,58.54841758241759,1.9413782023455375,22.963444055714092
32,Crystal Bay - Lakeview Park,2.949460020191822,34.84195355880868,2.8081507246376813,33.21654934437543,-0.14130929555414085,-1.625404214433253
50,Hunt Club Park,2.877677557927623,34.12463464375597,2.8837472277180853,34.20516101039743,0.0060696697904623065,0.08052636664146462
75,Chapel Hill South,2.6864625339542103,31.821137627732508,4.267063911375734,50.414903806897165,1.580601377421524,18.593766179164657
928,Kanata Lakes - Arcardia,2.5137180272721813,29.723948058709276,2.8223936431854795,33.39641142497938,0.3086756159132982,3.672463366270101
87,Playfair Park - Lynda Park - Guildwood Estates,2.4256495218923,28.76336912151205,2.5540675768406005,30.29636588039076,0.1284180549483005,1.53299675887871
86,Pineview,2.4249439948203304,28.70032966440056,2.6471189923994687,31.344665528261107,0.22217499757913828,2.6443358638605474
51,Hunt Club South Industrial,2.2929967320261437,27.09904139433551,2.8778270152505447,33.985867828612925,0.584830283224401,6.886826434277413
